Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble,Price_Change,Price_Range,Returns,SMA_5,SMA_20,Volatility,Close_lag_1,Volume_lag_1
2006-03-22,RELIANCE,EQ,780.45,782.95,786.5,758.6,769.5,772.5,775.68,5109676,396345061325000.0,2338161.0,0.4576,-10.450000000000045,27.899999999999977,-0.010186430905247068,774.9100000000001,732.4225,28.061494853641154,780.45,4370763.0
2006-03-23,RELIANCE,EQ,772.5,781.5,784.45,768.65,775.6,777.35,777.46,3868446,300756332605000.0,1631169.0,0.4217,-4.149999999999977,15.800000000000068,0.006278317152103696,776.6800000000001,736.0925,28.928151809355846,772.5,5109676.0
2006-03-24,RELIANCE,EQ,777.35,776.0,785.0,776.0,782.55,782.2,781.4,2825935,220818898860000.0,1565441.0,0.554,6.2000000000000455,9.0,0.006239145815913005,778.11,740.1850000000001,29.39148238592227,777.35,3868446.0
2006-03-27,RELIANCE,EQ,782.2,786.0,797.7,786.0,791.0,794.35,792.79,3052370,241989865510000.0,1644225.0,0.5387,8.350000000000023,11.700000000000045,0.015533111736128813,781.3700000000001,744.76,30.378886366059852,782.2,2825935.0
2006-03-28,RELIANCE,EQ,794.35,795.0,797.0,787.6,792.0,790.85,791.6,1832302,145044161575000.0,724930.0,0.3956,-4.149999999999977,9.399999999999977,-0.004406118209857146,783.45,749.2975,30.133608073481444,794.35,3052370.0
2006-03-29,RELIANCE,EQ,790.85,796.0,797.8,787.25,794.25,793.75,793.29,1847797,146584631095000.0,806801.0,0.4366,-2.25,10.549999999999955,0.0036669406334954857,787.7,753.5425,30.11580838153863,790.85,1832302.0
2006-03-30,RELIANCE,EQ,793.75,796.0,806.9,788.0,792.5,795.7,800.12,3259099,260768534045000.0,1470938.0,0.4513,-0.2999999999999545,18.899999999999977,0.002456692913385794,791.3700000000001,757.915,29.536547833059345,793.75,1847797.0
2006-03-31,RELIANCE,EQ,795.7,799.95,808.0,788.0,796.0,795.35,800.88,8352073,668901633495000.0,6248770.0,0.7482,-4.600000000000023,20.0,-0.000439864270453727,794.0000000000001,762.025,28.686488200248924,795.7,3259099.0
2006-04-03,RELIANCE,EQ,795.35,801.0,833.0,801.0,832.0,828.8,823.54,5031936,414401117000000.0,2351551.0,0.4673,27.799999999999955,32.0,0.042056956057081596,800.89,767.6775,30.187037454228868,795.35,8352073.0
2006-04-04,RELIANCE,EQ,828.8,831.0,843.0,830.05,838.0,836.75,835.81,3929854,328462449620000.0,1905331.0,0.4847999999999999,5.75,12.950000000000045,0.009592181467181549,810.0699999999999,772.905,32.670370851565224,828.8,5031936.0
2006-04-05,RELIANCE,EQ,836.75,843.0,845.0,835.0,840.0,840.5,838.75,4564004,382805586740000.0,2853335.0,0.6252000000000001,-2.5,10.0,0.004481625336121953,819.4200000000001,778.305,34.51394035671992,836.75,3929854.0
2006-04-07,RELIANCE,EQ,840.5,844.5,846.3,829.65,831.0,833.45,838.8,4241119,355745134880000.0,2191509.0,0.5167,-11.049999999999955,16.649999999999977,-0.00838786436644845,826.97,783.9825,33.73127267950019,840.5,4564004.0
2006-04-10,RELIANCE,EQ,833.45,833.0,841.7,824.15,837.0,836.25,833.03,4603751,383507206140000.0,2690435.0,0.5844,3.25,17.550000000000068,0.003359529665846628,835.15,789.4575,32.827296388184934,833.45,4241119.0
2006-04-12,RELIANCE,EQ,836.25,835.1,858.7,821.1,824.0,828.75,844.5,9379270,792083673225000.0,4706807.0,0.5018,-6.350000000000023,37.60000000000002,-0.008968609865470878,835.14,794.3225,30.933427988263848,836.25,4603751.0
2006-04-13,RELIANCE,EQ,828.75,830.0,852.9,827.2,847.95,846.5,842.55,8754381,737598558435000.0,4169918.0,0.4763,16.5,25.699999999999932,0.021417797888386048,837.0899999999999,799.88,29.742475386307394,828.75,9379270.0
2006-04-17,RELIANCE,EQ,846.5,850.0,857.0,846.1,852.4,851.45,851.64,2983707,254103146030000.03,1444768.0,0.4842,1.4500000000000455,10.899999999999977,0.005847607796810372,839.2800000000001,805.3275000000001,28.636724098700565,846.5,8754381.0
2006-04-18,RELIANCE,EQ,851.45,853.8,895.75,853.8,891.0,891.3,877.84,8211163,720811972265000.0,4431052.0,0.5396,37.5,41.950000000000045,0.04680251335956309,850.85,811.4675,33.1362350361089,851.45,2983707.0
2006-04-19,RELIANCE,EQ,891.3,898.9,932.0,894.0,920.0,921.8,920.03,10659773,980730547790000.0,4381510.0,0.411,22.899999999999977,38.0,0.034219679120385926,867.96,818.805,40.15262952652742,891.3,8211163.0
2006-04-20,RELIANCE,EQ,921.8,935.0,999.7,935.0,994.0,992.55,969.67,14912419,1446018303485000.0,4916226.0,0.3297,57.549999999999955,64.70000000000005,0.07675200694293771,900.7199999999999,829.53,54.70412377412288,921.8,10659773.0
2006-04-21,RELIANCE,EQ,992.55,1000.0,1008.0,953.5,975.9,974.95,973.55,8650976,842211526205000.0,3526012.0,0.4075999999999999,-25.049999999999955,54.5,-0.01773210417611193,926.4100000000001,839.2549999999999,62.283266106089215,992.55,14912419.0
2006-04-24,RELIANCE,EQ,974.95,975.0,999.5,966.0,972.5,977.2,983.59,6676696,656714385845000.0,3006064.0,0.4502,2.2000000000000455,33.5,0.0023078106569567325,951.5600000000001,849.49,67.34920309769487,974.95,8650976.0
2006-04-25,RELIANCE,EQ,977.2,977.5,985.0,951.0,954.9,955.1,963.45,3524708,339588096035000.0,1087866.0,0.3086,-22.399999999999977,34.0,-0.02261563651248466,964.32,858.3774999999999,69.03543231177376,977.2,6676696.0
2006-04-26,RELIANCE,EQ,955.1,960.0,982.0,952.15,977.9,978.65,969.76,4795378,465035402865000.0,1747424.0,0.3644,18.649999999999977,29.850000000000023,0.02465710396817089,975.6899999999999,868.2,71.55592586442857,955.1,3524708.0
2006-04-27,RELIANCE,EQ,978.65,982.0,1050.0,982.0,1005.0,997.95,997.43,9853311,982800903775000.0,3822237.0,0.3879,15.950000000000045,68.0,0.01972104429571364,976.7700000000001,878.3800000000001,74.9011109467172,978.65,4795378.0
2006-04-28,RELIANCE,EQ,997.95,985.0,1011.0,971.0,1010.0,1008.9,998.25,6259209,624824882465000.0,2062383.0,0.3295,23.899999999999977,40.0,0.010972493611904444,983.5600000000001,889.2824999999999,77.32026063036241,997.95,9853311.0
2006-04-29,RELIANCE,EQ,1008.9,1006.6,1030.0,1006.6,1024.0,1022.95,1023.63,1178831,120668234925000.0,219361.0,0.1861,16.350000000000023,23.399999999999977,0.01392605808306091,992.71,900.7425,79.37384607532428,1008.9,6259209.0
2006-05-02,RELIANCE,EQ,1022.95,1025.0,1042.9,1024.0,1030.15,1031.15,1034.49,3045647,315070055155000.0,1444758.0,0.4744,6.150000000000091,18.90000000000009,0.008016032064128265,1007.9200000000001,912.515,80.42790020620173,1022.95,1178831.0
2006-05-03,RELIANCE,EQ,1031.15,1031.2,1042.0,1021.1,1037.0,1035.55,1032.2,2673389,275947349755000.03,1336653.0,0.5,4.349999999999909,20.899999999999977,0.00426708044416424,1019.3,924.525,79.94388410168068,1031.15,3045647.0
2006-05-04,RELIANCE,EQ,1035.55,1042.0,1120.8,1040.0,1076.0,1080.2,1085.11,14186838,1539423718865000.0,5270223.0,0.3715,38.200000000000045,80.79999999999995,0.04311718410506504,1035.75,937.095,83.77312705032125,1035.55,2673389.0
2006-05-05,RELIANCE,EQ,1080.2,1083.7,1109.0,1082.0,1101.9,1099.25,1097.29,5974599,655588621245000.0,2279157.0,0.3815,15.549999999999955,27.0,0.017635623032771663,1053.8200000000002,950.22,87.69582958337061,1080.2,14186838.0
2006-05-08,RELIANCE,EQ,1099.25,1115.0,1169.0,1112.0,1163.1,1155.0,1147.97,7762822,891145516529999.9,2136259.0,0.2752,40.0,57.0,0.05071639754377988,1080.23,965.945,94.88815285709467,1099.25,5974599.0
2006-05-09,RELIANCE,EQ,1155.0,1160.0,1169.7,1136.0,1156.5,1154.1,1152.82,7244226,835128498090000.0,2339306.0,0.3229,-5.900000000000091,33.700000000000045,-0.0007792207792208794,1104.8200000000002,981.9775,98.34900994203615,1155.0,7762822.0
2006-05-10,RELIANCE,EQ,1154.1,1160.0,1175.0,1137.25,1171.0,1169.8,1154.65,10202815,1178063374325000.0,4726420.0,0.4632,9.799999999999955,37.75,0.013603673858417764,1131.67,998.655,100.59194131685952,1154.1,7244226.0
2006-05-11,RELIANCE,EQ,1169.8,1175.0,1184.4,1101.0,1103.75,1110.25,1130.47,12118649,1369973710655000.0,5393333.0,0.445,-64.75,83.40000000000009,-0.05090613780133357,1137.6799999999998,1012.7299999999999,95.1120272985592,1169.8,10202815.0
2006-05-12,RELIANCE,EQ,1110.25,1120.55,1120.55,1057.0,1068.35,1066.85,1078.36,8558303,922891564635000.0,2725965.0,0.3185,-53.700000000000045,63.549999999999955,-0.0390902949786085,1131.2,1023.7475000000001,87.28311839398675,1110.25,12118649.0
2006-05-15,RELIANCE,EQ,1066.85,1070.0,1070.0,1011.55,1012.8,1021.65,1037.33,9724804,1008785974295000.0,4161620.0,0.4279,-48.35000000000002,58.450000000000045,-0.0423677180484604,1104.53,1032.2575,77.3298068000729,1066.85,8558303.0
2006-05-16,RELIANCE,EQ,1021.65,1024.95,1054.9,976.0,1052.0,1043.7,1022.08,12525373,1280197374015000.0,3140489.0,0.2507,18.75,78.90000000000009,0.021582733812949728,1082.45,1039.8775,69.85650984056548,1021.65,9724804.0
2006-05-17,RELIANCE,EQ,1043.7,1069.2,1091.95,1055.0,1089.05,1086.2,1075.83,5845869,628917121670000.0,1584853.0,0.2711,17.0,36.950000000000045,0.0407205135575357,1065.73,1048.0975,64.71427784174605,1043.7,12525373.0
2006-05-18,RELIANCE,EQ,1086.2,1065.0,1069.8,992.5,1006.7,1004.8,1026.19,9549377,979943394360000.0,3640960.0,0.3813,-60.200000000000045,77.29999999999995,-0.07494015835021184,1044.6399999999999,1048.71,64.21692800270829,1086.2,5845869.0
2006-05-19,RELIANCE,EQ,1004.8,1010.0,1060.0,961.5,978.0,978.1,1002.87,13997755,1403796791420000.0,6467085.0,0.462,-31.899999999999977,98.5,-0.02657245222929927,1026.8899999999999,1048.8675,64.03009217506347,1004.8,9549377.0
2006-05-22,RELIANCE,EQ,978.1,995.0,999.0,840.0,928.7,929.4,943.33,12911483,1217975872025000.0,6252042.0,0.4842,-65.60000000000002,159.0,-0.04979040997852979,1008.4400000000002,1046.4775,67.63649449932818,978.1,13997755.0
2006-05-23,RELIANCE,EQ,929.4,939.0,980.0,921.2,960.6,967.1,947.79,8397857,795941037685000.0,3566454.0,0.4247,28.100000000000023,58.799999999999955,0.040563804605121545,993.1200000000001,1047.0775,66.83166298717498,929.4,12911483.0
2006-05-24,RELIANCE,EQ,967.1,972.0,972.0,865.0,940.0,938.55,944.38,11456992,1081976305135000.0,6327134.0,0.5523,-33.450000000000045,107.0,-0.029521249095233237,963.5899999999999,1045.0725,69.53925335074214,967.1,8397857.0
2006-05-25,RELIANCE,EQ,938.55,944.4,962.0,922.5,951.0,950.0,945.6,9098194,860329473085000.0,4100497.0,0.4507,5.600000000000023,39.5,0.012199669703265803,952.6299999999999,1042.675,72.0313299891079,938.55,11456992.0
2006-05-26,RELIANCE,EQ,950.0,960.0,991.8,952.55,958.0,958.5,969.92,6631388,643193838855000.0,2963718.0,0.4468999999999999,-1.5,39.25,0.008947368421052593,948.71,1040.1550000000002,74.12628253971495,950.0,9098194.0
2006-05-29,RELIANCE,EQ,958.5,962.0,978.0,951.0,954.2,955.95,963.48,3726526,359042573585000.0,1042985.0,0.2799,-6.0499999999999545,27.0,-0.0026604068857589702,954.0200000000001,1036.805,76.42313975147474,958.5,6631388.0
2006-05-30,RELIANCE,EQ,955.95,959.7,977.5,945.0,946.3,954.95,966.74,3546189,342823030680000.0,781798.0,0.2205,-4.75,32.5,-0.0010460798158899998,951.5899999999999,1032.995,78.58865911888952,955.95,3726526.0
2006-05-31,RELIANCE,EQ,954.95,938.0,962.9,912.0,960.0,954.15,935.4,9106430,851816604120000.0,3572031.0,0.3923,16.149999999999977,50.89999999999998,-0.0008377401958218345,954.71,1028.925,80.5331175747937,954.95,3546189.0
2006-06-01,RELIANCE,EQ,954.15,965.0,965.0,925.0,926.0,925.35,935.91,8935806,836310539560000.0,4262589.0,0.477,-39.64999999999998,40.0,-0.030183933343813862,949.78,1021.1824999999999,82.75703384797905,954.15,9106430.0
2006-06-02,RELIANCE,EQ,925.35,930.0,962.0,925.05,959.0,958.1,942.24,5698370,536925696710000.06,1635226.0,0.287,28.100000000000023,36.950000000000045,0.03539201383260382,949.7,1014.125,81.7616907784271,925.35,8935806.0
2006-06-05,RELIANCE,EQ,958.1,962.0,970.7,925.05,925.1,925.35,945.55,5848259,552980399385000.06,1875056.0,0.3206,-36.64999999999998,45.65000000000009,-0.034182235674772965,943.5800000000002,1002.6424999999999,76.91854419312186,958.1,5698370.0
2006-06-06,RELIANCE,EQ,925.35,920.0,925.0,900.0,905.25,906.5,914.02,8414949,769142622060000.0,2831137.0,0.3364,-13.5,25.0,-0.020370670557086523,933.89,990.2625,70.95272865751636,925.35,5848259.0
2006-06-07,RELIANCE,EQ,906.5,905.0,920.0,878.85,893.0,893.0,898.1,11521168,1034712605890000.0,4590989.0,0.3985,-12.0,41.14999999999998,-0.014892443463872085,921.6600000000001,976.4225,60.28304831769432,906.5,8414949.0
2006-06-08,RELIANCE,EQ,893.0,881.1,885.0,807.0,820.0,825.7,845.1,11944784,1009457205110000.0,5167930.0,0.4327,-55.39999999999998,78.0,-0.07536394176931682,901.7299999999999,962.195,60.61349055154224,893.0,11521168.0
2006-06-09,RELIANCE,EQ,825.7,815.0,929.2,815.0,919.0,922.75,895.36,11297369,1011517863610000.0,4465780.0,0.3953,107.75,114.20000000000005,0.1175366355819305,894.6600000000001,954.99,55.89977309058374,825.7,11944784.0
2006-06-12,RELIANCE,EQ,922.75,918.0,948.0,893.3,903.0,901.05,906.81,7039646,638359675150000.0,2282711.0,0.3243,-16.950000000000045,54.700000000000045,-0.023516662151178647,889.8,948.96,54.82491654060241,922.75,11297369.0
2006-06-13,RELIANCE,EQ,901.05,890.0,890.0,851.0,855.35,858.65,864.35,7244040,626139195655000.0,2370432.0,0.3272,-31.350000000000023,39.0,-0.047056212196881386,880.2299999999999,939.7075000000001,53.59581256963848,901.05,7039646.0
2006-06-14,RELIANCE,EQ,858.65,865.0,893.0,843.2,862.1,858.45,864.99,8583434,742455551415000.0,2430746.0,0.2832,-6.5499999999999545,49.799999999999955,-0.00023292377569428258,873.32,928.32,44.20463002660809,858.65,7244040.0
2006-06-15,RELIANCE,EQ,858.45,877.0,900.0,872.5,899.0,895.35,885.3,6000097,531190522490000.0,1888529.0,0.3147,18.350000000000023,27.5,0.0429844487157085,887.25,922.8475000000001,40.888682242475724,858.45,8583434.0
2006-06-16,RELIANCE,EQ,895.35,908.0,945.0,908.0,931.75,921.6,928.99,6956151,646221752005000.0,2389809.0,0.3436,13.600000000000023,37.0,0.02931814374267039,887.0200000000001,920.0224999999998,38.767123466178674,895.35,6000097.0
2006-06-19,RELIANCE,EQ,921.6,918.0,940.0,903.0,939.4,933.7,928.99,4003171,371890448470000.0,895386.0,0.2237,15.700000000000045,37.0,0.013129340277777901,893.55,920.2375,38.83373423292589,921.6,6956151.0
2006-06-20,RELIANCE,EQ,933.7,930.0,936.0,916.0,916.8,925.0,926.03,4529902,419481222900000.0,1422417.0,0.314,-5.0,20.0,-0.00931776801970663,906.82,918.1324999999999,37.26935129637313,933.7,4003171.0
2006-06-21,RELIANCE,EQ,925.0,930.0,968.5,918.0,963.0,964.15,948.09,6496928,615964035740000.0,1732713.0,0.2667,34.14999999999998,50.5,0.042324324324324314,927.96,919.4125,38.42905587607055,925.0,4529902.0
2006-06-22,RELIANCE,EQ,964.15,970.0,993.4,967.2,968.1,975.1,984.31,4852544,477642286860000.06,1311050.0,0.2702,5.100000000000023,26.199999999999932,0.011357153969818068,943.9100000000001,920.6674999999999,39.8636203857978,964.15,6496928.0
2006-06-23,RELIANCE,EQ,975.1,968.0,1016.5,952.1,1013.0,1011.9,988.68,6031015,596276481465000.0,1525706.0,0.253,43.89999999999998,64.39999999999998,0.037739719003179184,961.97,923.3375,44.094724218972075,975.1,4852544.0
2006-06-25,RELIANCE,EQ,1011.9,1010.0,1024.0,1002.1,1004.0,1007.2,1008.78,835543,84288101880000.0,132034.0,0.158,-2.7999999999999545,21.899999999999977,-0.004644727739895216,976.6700000000001,925.9,47.451118893134215,1011.9,6031015.0
2006-06-26,RELIANCE,EQ,1007.2,1015.0,1023.8,977.5,979.55,981.2,1002.34,7047164,706365839400000.0,2176922.0,0.3089,-33.799999999999955,46.299999999999955,-0.02581413820492451,987.9100000000001,927.2125000000002,48.64495396289797,1007.2,835543.0
2006-06-27,RELIANCE,EQ,981.2,993.0,1010.9,979.55,982.2,985.75,994.3,12507571,1243623374580000.0,3685112.0,0.2946,-7.25,31.350000000000023,0.004637178964533195,992.2300000000001,928.7925000000001,50.05858745141945,981.2,7047164.0
2006-06-28,RELIANCE,EQ,985.75,962.15,1006.0,962.15,1003.0,1000.95,991.19,6403778,634735080260000.0,1550181.0,0.2421,38.80000000000007,43.85000000000002,0.015419731169160622,997.4,932.5725,52.57599380896026,985.75,12507571.0
2006-06-29,RELIANCE,EQ,1000.95,1023.9,1030.0,1001.5,1009.0,1008.35,1017.69,6026607,613320883580000.0,1864637.0,0.3094,-15.549999999999955,28.5,0.007392976672161433,996.6900000000002,935.085,55.00468425028463,1000.95,6403778.0
2006-06-30,RELIANCE,EQ,1008.35,1024.9,1064.0,1024.9,1058.0,1059.85,1050.43,5951444,625155097040000.0,2476608.0,0.4161,34.94999999999982,39.09999999999991,0.05107353597461195,1007.22,941.8100000000001,61.58084673183982,1008.35,6026607.0
2006-07-03,RELIANCE,EQ,1059.85,1061.65,1079.7,1054.3,1069.2,1071.1,1067.83,4381854,467906508285000.06,1307541.0,0.2984,9.449999999999818,25.40000000000009,0.01061470962872102,1025.2,950.0400000000002,67.342902177468,1059.85,5951444.0
2006-07-04,RELIANCE,EQ,1071.1,1070.0,1083.7,1068.0,1079.1,1074.7,1075.11,3618844,389067091495000.0,1625519.0,0.4492,4.7000000000000455,15.700000000000045,0.0033610307160862885,1042.99,959.125,71.3781893932064,1071.1,4381854.0
2006-07-05,RELIANCE,EQ,1074.7,1074.0,1099.0,1065.15,1098.0,1094.15,1087.77,4376904,476105865365000.0,1578869.0,0.3607,20.15000000000009,33.84999999999991,0.0180980738810832,1061.63,972.5475,70.19833645314738,1074.7,3618844.0
2006-07-06,RELIANCE,EQ,1094.15,1079.9,1091.0,1071.15,1082.05,1083.25,1081.14,4269451,461587757925000.0,1255663.0,0.2941,3.349999999999909,19.84999999999991,-0.009962071014029239,1076.6100000000001,980.5725,73.31100383226612,1094.15,4376904.0
2006-07-07,RELIANCE,EQ,1083.25,1094.0,1094.0,1026.25,1035.0,1031.6,1058.1,6609409,699342060270000.0,2252221.0,0.3408,-62.40000000000009,67.75,-0.047680590814678125,1070.96,987.1,71.6509723737582,1083.25,4269451.0
2006-07-10,RELIANCE,EQ,1031.6,1036.0,1049.85,1023.2,1043.55,1043.3,1038.41,4474993,464685571715000.0,868710.0,0.1941,7.2999999999999545,26.649999999999864,0.011341605273361921,1065.4,996.3325000000001,65.8937068215471,1031.6,6609409.0
2006-07-11,RELIANCE,EQ,1043.3,1045.0,1052.75,1036.2,1050.5,1049.2,1045.69,3469398,362792634105000.0,864796.0,0.2493,4.2000000000000455,16.549999999999955,0.00565513275184526,1060.3,1005.8699999999999,58.24708802298776,1043.3,4474993.0
2006-07-12,RELIANCE,EQ,1049.2,1036.2,1100.0,1011.1,1097.1,1098.05,1076.13,7344439,790355295180000.0,3167352.0,0.4313,61.84999999999991,88.89999999999998,0.04655928326343872,1061.08,1016.0049999999999,55.57823291257106,1049.2,3469398.0
2006-07-13,RELIANCE,EQ,1098.05,1086.25,1095.0,1070.35,1072.15,1075.45,1079.34,3334343,359888307350000.0,908438.0,0.2724,-10.799999999999955,24.65000000000009,-0.02058194071308217,1059.52,1023.6975,52.37906993356266,1098.05,7344439.0
2006-07-14,RELIANCE,EQ,1075.45,1065.0,1083.0,1050.75,1080.0,1069.1,1061.81,3247287,344799350765000.0,1147757.0,0.3535,4.099999999999909,32.25,-0.0059045050908923535,1067.02,1030.4675000000002,48.759858045104394,1075.45,3334343.0
2006-07-17,RELIANCE,EQ,1069.1,1058.0,1068.4,1027.75,1032.0,1031.4,1048.46,2941065,308357980945000.0,1048959.0,0.3567,-26.59999999999991,40.65000000000009,-0.03526330558413604,1064.6399999999999,1035.7875,41.98018290311194,1069.1,3247287.0
2006-07-18,RELIANCE,EQ,1031.4,1033.0,1040.0,989.1,1002.0,1004.4,1006.45,6374130,641527032520000.0,1759325.0,0.276,-28.600000000000023,50.89999999999998,-0.02617801047120427,1055.68,1037.8,39.24056708640872,1031.4,2941065.0
2006-07-19,RELIANCE,EQ,1004.4,1010.0,1029.9,977.15,981.2,983.05,987.1,6736611,664972938985000.0,1993077.0,0.2959,-26.950000000000045,52.750000000000114,-0.021256471525288756,1032.6799999999998,1038.1975,38.60715257906161,1004.4,6374130.0
2006-07-20,RELIANCE,EQ,983.05,997.0,1010.0,985.25,995.2,995.4,998.56,7203202,719282328020000.0,2112506.0,0.2933,-1.6000000000000227,24.75,0.01256294186460516,1016.6700000000001,1037.3725,39.367490846205854,983.05,6736611.0
2006-07-21,RELIANCE,EQ,995.4,990.0,995.0,955.6,967.05,967.55,968.9,6653511,644658562750000.0,3175521.0,0.4773,-22.450000000000045,39.39999999999998,-0.027978702029334945,996.3599999999999,1035.3899999999999,41.884793748665,995.4,7203202.0
2006-07-24,RELIANCE,EQ,967.55,962.0,975.0,941.5,973.05,971.5,962.13,5322776,512120089685000.06,2110352.0,0.3965,9.5,33.5,0.004082476357811116,984.3799999999999,1034.905,42.59543742554442,967.55,6653511.0
2006-07-25,RELIANCE,EQ,971.5,984.8,991.0,977.0,985.1,987.8,983.61,3152067,310041625825000.0,825259.0,0.2618,3.0,14.0,0.01677817807514148,981.0600000000001,1035.0075,42.47321841931128,971.5,5322776.0
2006-07-26,RELIANCE,EQ,987.8,990.0,1004.9,981.1,996.65,999.9,995.33,2948918,293515564295000.0,1012178.0,0.3432,9.899999999999977,23.799999999999955,0.012249443207126953,984.43,1034.9550000000002,42.51815680264754,987.8,3152067.0
2006-07-27,RELIANCE,EQ,999.9,1004.9,1015.8,988.25,999.1,1000.1,1002.84,4682950,469626049960000.06,1417099.0,0.3026,-4.7999999999999545,27.549999999999955,0.00020002000200025627,985.3700000000001,1034.5425,42.8287418096748,999.9,2948918.0
2006-07-28,RELIANCE,EQ,1000.1,1008.7,1008.7,974.0,980.5,979.05,983.88,3609008,355084708545000.0,1274957.0,0.3533,-29.65000000000009,34.700000000000045,-0.021047895210479006,987.6700000000001,1030.5025,44.10766574679921,1000.1,4682950.0
2006-07-31,RELIANCE,EQ,979.05,988.0,998.0,976.1,979.0,978.8,985.43,3319820,327145529320000.0,1497605.0,0.4511,-9.200000000000045,21.899999999999977,-0.00025534957356621035,989.1299999999999,1025.8874999999998,44.46362462140788,979.05,3609008.0
2006-08-01,RELIANCE,EQ,978.8,974.0,990.95,974.0,983.0,981.6,981.92,3479516,341659088885000.0,1290924.0,0.371,7.600000000000023,16.950000000000045,0.002860645688598451,987.89,1021.2325000000001,43.954884989878735,978.8,3319820.0
2006-08-02,RELIANCE,EQ,981.6,979.0,994.45,979.0,991.0,990.9,986.08,2060549,203186025375000.0,426643.0,0.2071,11.899999999999977,15.450000000000045,0.009474327628361756,986.0899999999999,1016.0699999999999,40.89696745931417,981.6,3479516.0
2006-08-03,RELIANCE,EQ,990.9,995.0,1008.0,981.35,984.05,988.0,996.69,3973655,396051652305000.0,1308848.0,0.3293999999999999,-7.0,26.649999999999977,-0.0029266323544252515,983.6699999999998,1011.3074999999999,38.11328085630202,990.9,2060549.0
2006-08-04,RELIANCE,EQ,988.0,988.0,999.5,962.25,967.5,967.8,981.01,4994599,489972779185000.06,1906504.0,0.3817,-20.200000000000045,37.25,-0.020445344129554677,981.4200000000001,1008.1175000000001,38.98543343014954,988.0,3973655.0
2006-08-07,RELIANCE,EQ,967.8,968.0,968.7,952.0,954.25,954.95,956.96,2432744,232802879660000.0,559423.0,0.23,-13.049999999999955,16.700000000000045,-0.013277536681132407,976.65,1003.7,39.786340554725825,967.8,4994599.0
2006-08-08,RELIANCE,EQ,954.95,955.5,979.7,955.0,977.0,977.15,968.26,2209516,213939584345000.0,625281.0,0.283,21.649999999999977,24.700000000000045,0.023247290434054158,975.76,1000.0975000000001,38.69665929753178,954.95,2432744.0
2006-08-09,RELIANCE,EQ,977.15,977.15,996.4,970.0,985.0,988.0,986.84,3368611,332427149850000.0,1015366.0,0.3014,10.850000000000023,26.399999999999977,0.011103720002046735,975.1800000000001,994.595,31.117184708940258,977.15,2209516.0
2006-08-10,RELIANCE,EQ,988.0,988.0,990.0,967.2,977.75,978.95,977.92,2701869,264220610245000.0,674969.0,0.2498,-9.049999999999955,22.799999999999955,-0.009159919028340013,973.3700000000001,989.7700000000001,24.75025465046644,988.0,3368611.0
2006-08-11,RELIANCE,EQ,978.95,985.9,1015.0,975.0,1009.0,1011.0,998.23,5525255,551548517000000.0,1621416.0,0.2935,25.100000000000023,40.0,0.032739159303335263,982.01,986.865,17.21017217565147,978.95,2701869.0
2006-08-14,RELIANCE,EQ,1011.0,1015.0,1032.0,1002.2,1030.5,1029.25,1024.36,2643615,270800356300000.0,702403.0,0.2657,14.25,29.799999999999955,0.01805143422354094,996.8700000000001,986.7575,16.92164819488211,1011.0,5525255.0
2006-08-16,RELIANCE,EQ,1029.25,1035.0,1055.0,1034.1,1044.5,1046.5,1044.63,4117495,430124194535000.06,1976358.0,0.48,11.5,20.90000000000009,0.016759776536312776,1010.7400000000001,988.8625,21.287245223614633,1029.25,2643615.0
2006-08-17,RELIANCE,EQ,1046.5,1059.0,1074.0,1038.05,1062.9,1066.1,1060.12,5353897,567575330835000.0,2020569.0,0.3774,7.099999999999909,35.950000000000045,0.0187290969899665,1026.3600000000001,993.015,27.334930901105224,1046.5,4117495.0
2006-08-18,RELIANCE,EQ,1066.1,1068.0,1078.5,1049.0,1054.05,1055.9,1059.21,2157694,228545134220000.0,394050.0,0.1826,-12.099999999999909,29.5,-0.009567582778350792,1041.75,996.04,30.74735161893986,1066.1,5353897.0
2006-08-21,RELIANCE,EQ,1055.9,1055.0,1074.9,1045.0,1072.0,1067.6,1059.74,2365329,250663959625000.0,413189.0,0.1747,12.599999999999909,29.90000000000009,0.011080594753290818,1053.0700000000002,1001.0424999999999,33.85048112461912,1055.9,2157694.0
2006-08-22,RELIANCE,EQ,1067.6,1080.0,1084.9,1055.55,1058.0,1064.8,1075.01,3095055,332721231430000.0,971672.0,0.3139,-15.200000000000045,29.350000000000136,-0.0026227051330085516,1060.18,1005.7074999999999,35.92994746725595,1067.6,2365329.0
2006-08-23,RELIANCE,EQ,1064.8,1062.0,1073.9,1055.15,1064.5,1061.9,1065.57,2384297,254062372020000.0,487847.0,0.2046,-0.09999999999990905,18.75,-0.0027235161532680463,1063.2599999999998,1009.4125,37.760073159354064,1064.8,3095055.0
2006-08-24,RELIANCE,EQ,1061.9,1060.0,1119.8,1052.0,1115.6,1106.85,1087.37,5654802,614885862305000.0,2247956.0,0.3975,46.84999999999991,67.79999999999995,0.042329786232225164,1071.41,1014.7599999999999,43.48157686095983,1061.9,2384297.0
